,0,2,5,7,9,10,11,12,14,16,17,18,19,20,21,22,23,24,26,28,29,30,31,32,34,35,36,37,38,39,40,41,42,43,44,45,46,48,49,51,52,53,54,55,56,58,59,60,61,62,63,64,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,87,88,92,94
0,2302.4289782576825,2082.4758532576825,1569.3352282576825,1910.1477282576825,3873.3508532576825,1921.3977282576825,2394.3508532576825,2437.5383532576825,4249.6321032576825,2066.8664782576825,3443.8508532576825,4897.5383532576825,3896.2883532576825,3623.8664782576825,2866.1477282576825,2049.8821032576825,3116.1321032576825,3021.8664782576825,953.3196032576825,1710.7102282576825,2289.2258532576825,3777.6321032576825,5016.1946032576825,2762.5852282576825,4647.3664782576825,3532.3977282576825,1621.8352282576825,2869.5383532576825,4795.9133532576825,4561.7571032576825,2501.5539782576825,1460.9602282576825,3677.2258532576825,3360.4133532576825,2958.7727282576825,3405.1946032576825,3361.9133532576825,2184.2414782576825,3057.6321032576825,1757.8508532576825,2327.2414782576825,2264.4914782576825,4409.7883532576825,4660.1008532576825,3919.0227282576825,4620.7883532576825,3111.4289782576825,2503.3039782576825,2419.2571032576825,4571.5227282576825,1450.5852282576825,2792.5696032576825,2990.4602282576825,1419.5227282576825,744.1008532576825,1929.4914782576825,4635.9602282576825,3717.4914782576825,4639.2102282576825,2990.8821032576825,2974.7727282576825,5783.4758532576825,2533.5227282576825,4047.7883532576825,3374.5383532576825,2839.4289782576825,3825.3352282576825,4887.5383532576825,4622.0539782576825,4488.1164782576825,3300.3977282576825,2573.7102282576825,3262.2571032576825,1487.0227282576825
1,2302.0852282576825,2134.9758532576825,1601.4133532576825,2006.7414782576825,3923.4133532576825,1858.6477282576825,2395.9758532576825,2452.5696032576825,4289.3508532576825,2080.9758532576825,3444.2414782576825,4885.6321032576825,3957.2727282576825,3648.4289782576825,2879.8664782576825,2055.3664782576825,3115.4758532576825,3150.8039782576825,995.6164782576825,1680.6008532576825,2245.4446032576825,3725.5383532576825,4955.0383532576825,2754.9289782576825,4739.4758532576825,3615.3821032576825,1624.0227282576825,2750.3977282576825,2619.9758532576825,4604.5696032576825,2840.8977282576825,1490.2883532576825,3598.7414782576825,3375.4446032576825,2119.9914782576825,3413.9602282576825,3463.6321032576825,2299.1008532576825,3205.6321032576825,1774.9446032576825,2279.3039782576825,1200.2414782576825,4451.5383532576825,4697.8821032576825,3931.2571032576825,4703.9914782576825,3243.5696032576825,2469.0539782576825,2429.2102282576825,4433.4758532576825,1373.4446032576825,2827.4758532576825,3007.2727282576825,1460.2102282576825,795.9133532576825,2009.1008532576825,4743.5071032576825,3631.1477282576825,4572.5383532576825,2988.2102282576825,3005.3352282576825,5892.9758532576825,2502.5383532576825,4075.5383532576825,3258.4758532576825,2902.4914782576825,3781.1321032576825,4788.6164782576825,4648.9289782576825,4514.7258532576825,3420.4289782576825,2541.7571032576825,3359.5696032576825,1520.3821032576825
2,2308.7571032576825,2096.7571032576825,1530.3352282576825,1858.7571032576825,3892.3664782576825,1938.5071032576825,2365.0852282576825,2530.9602282576825,4317.5227282576825,2260.8196032576825,3483.3977282576825,4884.5539782576825,3963.3977282576825,3642.7414782576825,2977.7414782576825,2105.7258532576825,3169.3977282576825,3118.2883532576825,1014.4133532576825,1690.0383532576825,2265.8196032576825,3775.3508532576825,5037.8039782576825,2753.3039782576825,4685.5227282576825,3577.5539782576825,1653.3664782576825,2839.9446032576825,2470.3508532576825,4607.7414782576825,2954.3196032576825,1479.3508532576825,3658.0539782576825,3442.6789782576825,2921.1946032576825,3370.4446032576825,3407.5539782576825,2291.6321032576825,3243.6164782576825,1892.3196032576825,2286.8196032576825,2021.2883532576825,4425.2883532576825,4805.0071032576825,3956.4289782576825,4560.3977282576825,3047.1633532576825,2513.4758532576825,2422.2102282576825,4534.7727282576825,1407.6164782576825,2812.7258532576825,3074.5852282576825,1454.1008532576825,1746.6789782576825,2034.8508532576825,4621.9914782576825,3727.2414782576825,4635.9602282576825,2926.8977282576825,2991.2258532576825,5916.9602282576825,2647.8508532576825,4059.8821032576825,3380.1946032576825,2864.3977282576825,3886.6008532576825,4854.9914782576825,4629.6477282576825,4594.2727282576825,3435.4289782576825,2514.7102282576825,3307.0383532576825,1588.2414782576825
3,2341.2883532576825,2068.9133532576825,1526.5071032576825,1846.3039782576825,3895.3977282576825,1797.8196032576825,2359.0071032576825,2430.6008532576825,4319.2727282576825,2048.5539782576825,3413.0383532576825,4907.3039782576825,3879.5539782576825,3531.8508532576825,2858.3352282576825,2056.8039782576825,3094.9914782576825,2999.2414782576825,1027.0227282576825,1688.7571032576825,2253.7102282576825,3751.0383532576825,4887.9914782576825,2629.5852282576825,4672.3977282576825,3587.2414782576825,1643.3664782576825,2845.8039782576825,2549.2571032576825,4492.1321032576825,2514.9133532576825,1435.3196032576825,3684.2102282576825,3435.5071032576825,2968.6477282576825,3425.0696032576825,3365.4602282576825,2255.2571032576825,3175.8508532576825,1751.3664782576825,2279.0071032576825,2323.0852282576825,4402.1477282576825,4733.9914782576825,3979.0852282576825,4610.1946032576825,3176.2571032576825,2490.8821032576825,2447.9446032576825,4544.3664782576825,1405.0539782576825,2849.1946032576825,3011.6633532576825,1435.0227282576825,1748.7571032576825,2001.5539782576825,4705.1946032576825,3607.8352282576825,4628.9602282576825,2917.1946032576825,2977.0071032576825,5855.8664782576825,2581.7727282576825,4046.0071032576825,3348.0539782576825,2903.8977282576825,3644.2102282576825,4825.5696032576825,4649.7883532576825,4461.5071032576825,3367.4289782576825,2599.6008532576825,3396.4914782576825,1456.5539782576825
4,2285.1164782576825,2145.2571032576825,1564.2414782576825,2007.4133532576825,3899.2102282576825,1941.5227282576825,2394.8508532576825,2469.5852282576825,4302.8196032576825,2075.2727282576825,3442.3977282576825,4819.3352282576825,3934.8039782576825,3553.0383532576825,2891.2258532576825,2078.3352282576825,3150.2414782576825,3062.8821032576825,1021.0071032576825,1691.4446032576825,2260.0539782576825,3687.4289782576825,4911.1008532576825,2729.5227282576825,4684.6321032576825,3583.6633532576825,1472.0227282576825,2804.6164782576825,2480.4914782576825,4589.6789782576825,3073.3821032576825,1458.8508532576825,3639.8664782576825,3355.4133532576825,2076.3196032576825,3319.4602282576825,3323.7727282576825,2222.8821032576825,3132.7258532576825,1802.6477282576825,2265.8039782576825,1257.1946032576825,4332.6946032576825,4709.5852282576825,4046.2727282576825,4595.9289782576825,3154.9914782576825,2463.7258532576825,2367.7883532576825,4445.5383532576825,1501.7883532576825,2804.7883532576825,3055.2102282576825,1437.7102282576825,1728.0852282576825,1978.1477282576825,4653.0383532576825,3651.1321032576825,4626.8196032576825,2931.8196032576825,2987.5852282576825,5842.6633532576825,2624.0696032576825,3997.8821032576825,3359.4133532576825,2895.6633532576825,3679.1946032576825,4875.4602282576825,4655.8196032576825,4445.1789782576825,3456.3352282576825,2560.0383532576825,3364.5383532576825,1550.5539782576825
5,2316.0383532576825,2168.9289782576825,1565.5696032576825,1997.8977282576825,3907.6008532576825,1892.1477282576825,2297.3977282576825,2512.1946032576825,4318.7258532576825,2056.9289782576825,3401.4602282576825,4860.8821032576825,3865.4758532576825,3580.4602282576825,2906.4602282576825,2104.6164782576825,3174.7883532576825,3155.2883532576825,997.1789782576825,1735.5383532576825,2258.1633532576825,3679.3196032576825,4836.3352282576825,2766.9758532576825,4666.2883532576825,3529.7727282576825,1630.8352282576825,2741.6321032576825,2703.3196032576825,4616.5539782576825,2518.2883532576825,1450.2883532576825,3615.9602282576825,3396.5383532576825,2954.3821032576825,3357.2414782576825,3429.7414782576825,2261.4446032576825,3183.8196032576825,1754.4914782576825,2317.5852282576825,2348.0852282576825,4342.8196032576825,4836.2571032576825,3919.6946032576825,4614.8821032576825,3104.3508532576825,2536.9602282576825,2448.9602282576825,4400.7571032576825,1626.6946032576825,2750.4602282576825,3001.9914782576825,1436.5852282576825,832.1008532576825,1934.7883532576825,4682.6164782576825,3668.1164782576825,4612.9289782576825,2962.6164782576825,2930.9446032576825,5878.1789782576825,2635.5383532576825,4080.2414782576825,3267.6321032576825,2756.6789782576825,3733.0696032576825,4820.1789782576825,4662.1789782576825,4496.2102282576825,3429.4289782576825,2563.2102282576825,3379.8977282576825,1510.1789782576825
6,2307.7883532576825,2118.7727282576825,1572.6321032576825,2053.9289782576825,3894.1164782576825,1908.7883532576825,2395.4602282576825,2403.1477282576825,4303.0227282576825,2173.9602282576825,3424.4914782576825,4877.8664782576825,3992.3196032576825,3666.4758532576825,2953.3352282576825,2080.9133532576825,1710.0227282576825,3086.5696032576825,957.7414782576825,1735.0071032576825,2237.0852282576825,3716.2727282576825,4934.7571032576825,2657.9602282576825,4744.5383532576825,3561.6789782576825,1629.9602282576825,2795.7571032576825,4758.2883532576825,4636.2883532576825,3042.9289782576825,1515.3508532576825,3717.2727282576825,3383.2883532576825,2990.8664782576825,3336.2571032576825,3349.5383532576825,2308.3039782576825,3193.8196032576825,1746.2571032576825,2294.8196032576825,2357.6008532576825,4465.3039782576825,4732.0227282576825,4097.0696032576825,4635.6789782576825,3164.0852282576825,2474.0696032576825,2457.1321032576825,4643.5539782576825,1516.7102282576825,2860.7883532576825,3005.6789782576825,1477.8821032576825,812.5696032576825,1968.4133532576825,4674.3664782576825,3658.4602282576825,4483.6321032576825,2949.9133532576825,3033.0539782576825,5904.9758532576825,2670.2883532576825,4059.9758532576825,3342.0539782576825,2762.6946032576825,3824.7571032576825,4921.7571032576825,4729.9914782576825,4505.7258532576825,3523.8196032576825,2544.5227282576825,3336.4914782576825,1578.1477282576825
7,2377.3821032576825,2137.2102282576825,1591.3977282576825,2058.8664782576825,3939.8508532576825,1913.8977282576825,2481.3977282576825,2462.2414782576825,4354.6164782576825,2176.5227282576825,3447.8508532576825,4896.1164782576825,3940.8664782576825,3622.5852282576825,2961.5852282576825,2117.2414782576825,3217.4914782576825,3129.1321032576825,999.6789782576825,1753.0071032576825,2247.3508532576825,3679.7102282576825,4928.3196032576825,2787.7414782576825,4618.4602282576825,3589.1321032576825,1496.5383532576825,2847.0539782576825,2514.2414782576825,4576.5852282576825,2921.1164782576825,1512.7258532576825,3679.1164782576825,3424.0071032576825,2389.8352282576825,3408.1164782576825,3462.2258532576825,2223.9133532576825,3214.3039782576825,1936.8039782576825,2360.1477282576825,2361.4446032576825,4503.9914782576825,4681.5227282576825,3955.8196032576825,4616.5071032576825,3114.2258532576825,2523.6477282576825,2439.0071032576825,4584.6321032576825,1523.3821032576825,2767.7571032576825,3078.2883532576825,1522.0852282576825,856.8664782576825,1967.4446032576825,4716.4602282576825,3703.6789782576825,4522.3196032576825,2975.0852282576825,3044.3664782576825,5893.7258532576825,2635.0383532576825,4021.3977282576825,3308.7258532576825,2895.0696032576825,3799.3196032576825,4841.2102282576825,4738.9133532576825,4596.5383532576825,3364.3039782576825,2597.9289782576825,3373.1321032576825,1601.5227282576825
8,2339.4446032576825,2180.7883532576825,1581.7102282576825,1857.9602282576825,3946.9914782576825,1933.1321032576825,2365.7571032576825,2557.8664782576825,4241.1633532576825,2097.1477282576825,3476.9289782576825,4820.1477282576825,3937.5539782576825,3606.1946032576825,2976.6164782576825,2138.2102282576825,1649.7258532576825,3141.9914782576825,,1765.8821032576825,2334.4602282576825,3697.7102282576825,4952.1633532576825,2852.4758532576825,4721.7414782576825,3595.6946032576825,1549.4758532576825,2810.1633532576825,4867.8664782576825,4552.4602282576825,2943.0383532576825,1517.1321032576825,3687.9602282576825,3399.5383532576825,2983.7102282576825,3400.8196032576825,3367.8821032576825,2285.7414782576825,3268.1164782576825,1811.1164782576825,2273.9133532576825,2371.2571032576825,4475.7571032576825,4750.7883532576825,4001.2102282576825,4630.3196032576825,3187.0227282576825,2506.4602282576825,2471.7414782576825,4590.0696032576825,1486.1633532576825,2829.2414782576825,3017.8977282576825,1459.8196032576825,1798.9758532576825,1913.7571032576825,4762.8977282576825,3642.4758532576825,4586.8821032576825,2941.7102282576825,2966.8039782576825,5858.4914782576825,2558.5383532576825,4066.3508532576825,3423.2258532576825,2911.2258532576825,3872.1789782576825,4836.3821032576825,4687.3821032576825,4481.1008532576825,3314.1633532576825,2629.3821032576825,3388.7883532576825,1521.6789782576825
