,3,4,5,6,7,8,9,10,11,13,14,15,17,18,19,20,21,24,25,26,27,29,30,31,32,33,35,36,37,38,39,41,42,43,44,45,47,49,50,51,53,57,59,60,61,65,66,67,70,72,73,74,75,76,78,79,80,81,82,84,87,88,90,91
0,3337.3008210863386,2616.1133210863386,2198.2851960863386,3778.8633210863386,2391.0351960863386,1838.0820710863386,3364.0039460863386,2082.5195710863386,1740.3789460863386,1911.5820710863386,3495.1445710863386,2246.4258210863386,3164.0039460863386,1280.3476960863386,4375.253946086339,2089.4726960863386,2727.6289460863386,2729.4726960863386,1738.4570710863386,2628.4258210863386,2601.4883210863386,4688.019571086339,4197.800821086339,3457.8633210863386,2702.1133210863386,3160.0195710863386,1140.0664460863386,3156.9101960863386,3785.1914460863386,2129.0039460863386,4406.582071086339,3182.3945710863386,4618.347696086339,2565.0195710863386,2973.6289460863386,4763.972696086339,2238.7539460863386,4026.8320710863386,1614.3320710863386,2824.3945710863386,3746.2383210863386,2605.2383210863386,2012.2226960863386,2474.7226960863386,4161.035196086339,1566.2539460863386,4023.0664460863386,3034.3945710863386,2956.3008210863386,4343.582071086339,3078.0351960863386,2260.0664460863386,5399.894571086339,971.2695710863386,2318.1601960863386,2107.8945710863386,2652.8164460863386,3733.5976960863386,1870.9570710863386,5260.738321086339,5255.675821086339,4144.503946086339,3548.5976960863386,2206.3789460863386
1,3348.0820710863386,2565.5508210863386,2202.8164460863386,3758.9883210863386,2248.1914460863386,1839.3945710863386,3420.0664460863386,2268.0820710863386,1716.1758210863386,1918.2695710863386,3500.0351960863386,2261.8945710863386,3191.3945710863386,1307.0039460863386,4456.441446086339,2087.3008210863386,2758.3320710863386,2684.5351960863386,2038.1601960863386,2650.0508210863386,2571.0664460863386,4720.550821086339,4217.660196086339,3448.4258210863386,2723.5820710863386,3218.8320710863386,1240.6289460863386,3077.0820710863386,3742.0039460863386,2175.0976960863386,4318.097696086339,3125.0351960863386,4582.144571086339,2587.6133210863386,3055.5664460863386,4743.800821086339,2237.4726960863386,4111.285196086339,1581.4101960863386,2858.2226960863386,3782.6914460863386,2569.1758210863386,2054.1914460863386,2525.9570710863386,4208.144571086339,1570.8789460863386,3886.4883210863386,2892.7539460863386,2886.2070710863386,4349.832071086339,3183.1445710863386,2284.2851960863386,5353.410196086339,1111.1758210863386,2317.8320710863386,2076.4258210863386,2683.7383210863386,3715.9726960863386,1791.8476960863386,5376.300821086339,5154.597696086339,4214.722696086339,3456.6914460863386,2210.8476960863386
2,3339.9101960863386,2565.3008210863386,2198.6133210863386,3800.7695710863386,2377.8633210863386,1805.6133210863386,3467.5820710863386,2329.9883210863386,1769.9101960863386,1918.9258210863386,3553.0664460863386,2294.3789460863386,3096.1914460863386,1311.5351960863386,4328.613321086339,2117.5820710863386,2698.3945710863386,2645.9883210863386,2360.7383210863386,2665.0664460863386,2572.3945710863386,4703.988321086339,4172.519571086339,3353.8633210863386,2720.1445710863386,3192.0664460863386,203.3945710863386,2542.7383210863386,3660.8945710863386,2226.2383210863386,4411.019571086339,2900.4258210863386,4611.238321086339,2538.3789460863386,2983.2539460863386,4740.910196086339,2185.3633210863386,3998.9570710863386,1715.7226960863386,2773.5195710863386,3715.3008210863386,2568.3164460863386,1964.9726960863386,2450.3320710863386,4241.175821086339,1588.8320710863386,3914.2226960863386,2983.1914460863386,2881.0820710863386,4331.613321086339,3090.6601960863386,2289.1445710863386,5362.003946086339,1121.9414460863386,2293.4726960863386,2035.5664460863386,2705.7539460863386,3642.5195710863386,1850.8789460863386,5255.207071086339,5120.160196086339,4144.910196086339,3547.1289460863386,2170.0664460863386
3,3281.2383210863386,2594.4258210863386,2170.3476960863386,3783.2070710863386,2369.9414460863386,,3380.0664460863386,2267.9883210863386,1708.9101960863386,1891.5820710863386,3524.3008210863386,2201.3476960863386,3215.8320710863386,,4376.957071086339,2033.8633210863386,2698.9258210863386,2646.7226960863386,2086.2383210863386,2590.4258210863386,2519.1601960863386,4664.316446086339,4118.707071086339,3373.0820710863386,2716.6758210863386,3155.2070710863386,,3086.5195710863386,3725.3008210863386,2237.4726960863386,3895.8633210863386,2878.6601960863386,4592.628946086339,2521.8476960863386,2845.4883210863386,4755.582071086339,2260.6289460863386,4020.0664460863386,1521.8789460863386,2808.1914460863386,3709.5351960863386,2601.3633210863386,2016.6601960863386,2449.2851960863386,4200.925821086339,1568.2383210863386,3978.5351960863386,2953.5976960863386,2879.8945710863386,4325.300821086339,3098.6289460863386,2267.5039460863386,5442.519571086339,1144.5508210863386,2281.8633210863386,2103.3633210863386,2694.1758210863386,3762.7851960863386,1825.1601960863386,5210.675821086339,5122.222696086339,4022.0195710863386,3512.7539460863386,2202.0351960863386
4,3378.4101960863386,2591.1133210863386,2210.4570710863386,3748.6133210863386,2377.3789460863386,,3366.3789460863386,2287.3789460863386,1755.5664460863386,1892.7226960863386,3512.6914460863386,2228.6289460863386,3190.3476960863386,,4420.785196086339,2113.5195710863386,2722.2070710863386,2663.1914460863386,2235.1601960863386,2524.3164460863386,2598.4726960863386,4658.347696086339,4207.175821086339,3374.4258210863386,2691.5664460863386,3154.1601960863386,,3074.3789460863386,3764.3320710863386,2255.8633210863386,4253.160196086339,3158.3945710863386,4572.582071086339,2520.7070710863386,2955.1445710863386,4759.253946086339,2211.6289460863386,3987.0039460863386,1542.4726960863386,2763.6445710863386,3692.2539460863386,2618.3945710863386,2009.2070710863386,2474.7383210863386,4259.082071086339,1609.4570710863386,4039.3164460863386,3053.6133210863386,2899.6133210863386,4362.972696086339,3136.7383210863386,2237.0976960863386,5324.035196086339,1177.9101960863386,2297.3945710863386,2117.3789460863386,2772.0976960863386,3676.1289460863386,1877.0820710863386,5336.175821086339,5206.207071086339,4183.097696086339,3452.6133210863386,2219.5195710863386
5,3312.1601960863386,2593.9726960863386,2181.8476960863386,3777.4414460863386,2401.0820710863386,,3344.3789460863386,2149.8320710863386,1713.0508210863386,1946.8945710863386,3506.0351960863386,2219.0351960863386,3278.0664460863386,,4357.863321086339,2066.3320710863386,2754.3164460863386,2695.1601960863386,2480.2226960863386,2631.9101960863386,2607.6445710863386,4672.894571086339,4186.769571086339,3375.1289460863386,2704.3945710863386,3094.1601960863386,,3120.1445710863386,3773.1289460863386,2197.8320710863386,4332.285196086339,2917.1914460863386,4574.582071086339,2625.4414460863386,2954.2226960863386,4740.738321086339,2207.6445710863386,4027.5508210863386,1629.0508210863386,2808.8789460863386,3734.1133210863386,2644.7070710863386,1970.9101960863386,2443.4726960863386,4207.253946086339,1618.6914460863386,3949.4258210863386,2927.4570710863386,2862.3476960863386,4311.535196086339,3033.8633210863386,2214.2070710863386,5326.847696086339,977.2539460863386,2366.0351960863386,2083.0820710863386,2717.3008210863386,3652.3945710863386,1891.7695710863386,5316.019571086339,5149.457071086339,4127.816446086339,3529.8945710863386,2229.2070710863386
6,3322.8476960863386,2499.4101960863386,2140.8633210863386,3753.1758210863386,2415.7226960863386,,3310.9414460863386,2351.3476960863386,1761.3164460863386,1936.6445710863386,3451.3476960863386,2219.0664460863386,3238.0976960863386,,4425.535196086339,2103.6133210863386,2712.8008210863386,2699.7226960863386,2173.3320710863386,2535.2383210863386,2611.8945710863386,4706.066446086339,4035.4883210863386,3397.4101960863386,2743.0351960863386,3166.7226960863386,,3130.0195710863386,3723.7539460863386,2153.4258210863386,4276.707071086339,2868.2070710863386,4584.628946086339,2513.3789460863386,2957.4570710863386,4760.863321086339,2202.3164460863386,4008.8008210863386,1813.5976960863386,2860.7070710863386,3681.1289460863386,2655.1914460863386,1980.0195710863386,2482.0976960863386,4228.675821086339,1596.2383210863386,3946.7695710863386,2969.7383210863386,2857.8008210863386,4300.003946086339,3054.0664460863386,2259.0195710863386,5321.957071086339,952.4726960863386,2248.9570710863386,2085.8008210863386,2707.6601960863386,3656.2851960863386,1808.0820710863386,5369.769571086339,5184.035196086339,4125.816446086339,3432.9726960863386,2281.5039460863386
7,3309.4570710863386,2517.9570710863386,2130.8476960863386,3767.0351960863386,2394.5820710863386,,3340.9883210863386,2235.6445710863386,1694.5351960863386,1890.5664460863386,3496.9726960863386,2197.7695710863386,3200.7383210863386,,4281.488321086339,2104.6601960863386,2741.2383210863386,2646.2851960863386,1839.8164460863386,2623.5039460863386,2566.4570710863386,4592.488321086339,4151.019571086339,3371.2226960863386,2751.3945710863386,3137.8164460863386,,3105.7851960863386,3751.8789460863386,2096.7695710863386,3375.3945710863386,3130.2226960863386,4597.785196086339,2569.1914460863386,3013.3164460863386,4734.363321086339,2252.1445710863386,4052.5195710863386,1743.1601960863386,2877.0195710863386,3737.3789460863386,2531.5195710863386,2045.0039460863386,2519.4101960863386,4176.910196086339,1578.9258210863386,3997.7695710863386,3048.5195710863386,2875.6445710863386,4342.113321086339,3091.9258210863386,2248.5820710863386,5412.910196086339,1220.7070710863386,2316.3476960863386,2087.2383210863386,2722.5976960863386,3700.7851960863386,1822.7851960863386,5247.363321086339,5206.097696086339,4152.925821086339,3506.2851960863386,2183.7226960863386
8,3341.5820710863386,2526.5664460863386,2160.6289460863386,3708.4726960863386,2352.3945710863386,,3407.5508210863386,2246.0664460863386,1760.1914460863386,1889.2070710863386,3474.7070710863386,2254.5039460863386,3194.1133210863386,,4293.363321086339,2099.0039460863386,2709.9726960863386,2704.1601960863386,2181.2851960863386,2430.4726960863386,2563.3789460863386,4667.035196086339,4113.785196086339,3417.7226960863386,2693.3633210863386,3110.6133210863386,,3068.3476960863386,3724.8320710863386,2136.0351960863386,4289.769571086339,2832.8164460863386,4554.988321086339,2547.4570710863386,2850.3789460863386,4677.753946086339,2205.6601960863386,4081.7226960863386,1549.8008210863386,2780.0039460863386,3696.3476960863386,2641.7383210863386,2022.5664460863386,2465.1445710863386,4138.519571086339,1565.4414460863386,4004.6445710863386,2905.5976960863386,2934.2383210863386,4297.894571086339,3093.7383210863386,2241.4570710863386,5422.160196086339,1002.8164460863386,2309.0820710863386,2058.9258210863386,2613.9883210863386,3666.1445710863386,1886.7851960863386,5173.253946086339,5231.941446086339,4050.9570710863386,3558.1289460863386,2182.4883210863386
